rainfall,vegetation,slope,elevation,earthquake_intensity,moisture_retention,landslide,terrain_hills,terrain_mountains,terrain_plains,soil_type_clay,soil_type_rock,soil_type_sand
132.6143819296155,0.626474829068921,15.987501917665293,1098.5951074046707,1.6156780391316201,0.584670693255189,0,True,False,False,False,True,False
231.71583404741833,0.1373192155397144,28.392207944806984,3734.088133365334,6.538677165887563,0.7026610068368023,1,False,True,False,True,False,False
255.0647698734756,0.5707884263669669,44.26118052684974,2343.257091168716,4.648569830541838,0.8377007271895325,1,False,True,False,False,True,False
142.41077159112797,0.551508753491015,9.801439807804066,433.28174263866975,2.8996425496562472,0.2577485488895679,0,False,False,True,False,False,True
289.59637145279396,0.28501226207140795,41.902625645358796,2268.0974046193014,4.7523588855147025,0.9258523897451192,1,False,True,False,False,True,False
81.7982551340335,0.8078847023175536,6.6378493290735365,238.2499974305606,1.4001842813038512,0.1677974673091101,0,False,False,True,False,False,True
174.90787822223047,0.1531686486741136,26.527616690490806,2748.257365035813,2.5706998465481607,0.5970772806668448,1,False,True,False,True,False,False
280.8982608264083,0.10009326408533156,36.30216492028415,3964.5133021255147,5.069897281366969,1.0,1,False,True,False,False,True,False
95.74430558698882,0.6074802180398402,5.175583783474343,282.153254192243,2.191477432446898,0.38817189049709094,0,False,False,True,False,False,True
69.76392205911301,0.6626292093907917,3.4441458271393888,204.98823404850583,0.3336262420146562,0.11658041212607863,0,False,False,True,True,False,False
194.60422969627086,0.11904315029965964,29.063449686717696,3189.053273995608,5.099842824370821,0.6088480118416519,1,False,True,False,False,True,False
125.7899837664063,0.3492971151209682,10.629461101654515,863.6453589194496,1.4659113986933483,0.46541132454923795,0,True,False,False,False,False,True
79.54679246267594,0.6963854704350925,6.239762728171365,371.35675420120526,0.4450810118685504,0.2776575169070549,0,False,False,True,False,False,True
205.45230997514975,0.4857732556599372,18.375284725961706,1369.937832897689,3.4576000297252953,0.6144904053695649,1,True,False,False,True,False,False
138.29481877845552,0.4003854873783393,17.04873058050393,1002.490876826932,2.2600414895069263,0.49844583229171846,0,True,False,False,False,True,False
209.89458873449524,0.39759858228594125,15.396911403179491,806.9722822090182,3.713964674602325,0.7762627693741948,1,True,False,False,True,False,False
148.77495390991885,0.7016670981060174,4.605478416511626,257.65441871305126,2.405052879573915,0.47695891939988544,0,False,False,True,False,False,True
150.718724054675,0.747532644425623,24.934567503922125,510.49364113994443,1.5965633037589497,0.40335626604343167,0,True,False,False,False,True,False
111.7931559846298,0.406453613990496,4.7347782839847365,449.54998220840736,0.680071956224771,0.4103744161950481,0,False,False,True,False,False,True
142.18507120596377,0.35822946524085625,19.155662429774914,524.1101934086669,1.508384960873757,0.3877055452980425,0,True,False,False,False,False,True
218.89971612008142,0.517686265142123,43.80321748858928,3763.847094822253,2.9844393588784177,0.861900325663295,1,False,True,False,False,True,False
179.91173966378025,0.13405451236176127,31.61179541667977,2758.867453779715,3.090871647966366,0.33599472975914035,1,False,True,False,True,False,False
96.6116292658489,0.5236998735291729,5.563092207822978,105.82686190051156,2.5988773079465437,0.2895515964430997,0,False,False,True,False,False,True
212.26874093020817,0.11051055336310858,25.358272646675033,2695.83870417639,6.0980477653289995,0.6185353804569852,1,False,True,False,True,False,False
268.1613282453555,0.37149906630263463,32.08410172227796,3593.0930455545454,3.869040544335012,0.9650995539651153,1,False,True,False,False,True,False
101.48092552724488,0.4220808043580765,12.144413164011283,1242.2935381702628,3.3920364693149985,0.48159543139741307,1,True,False,False,True,False,False
135.48057787992616,0.5353099973467983,9.619322447973149,453.42589134807616,0.5824886071382468,0.3861766254864773,0,False,False,True,False,False,True
100.88009810034163,0.560224702082643,10.387140892947727,1053.290639623,4.97832795614104,0.24248336205102833,0,True,False,False,False,False,True
130.97247149925622,0.6889056222292254,11.7031096348943,1417.5430096537448,4.28935644582739,0.5009668766747025,0,True,False,False,False,True,False
162.98799840710058,0.5946073071739277,16.767897871760855,830.3914736656166,2.81711358715929,0.36433168319594805,0,True,False,False,True,False,False
212.43134364773667,0.6783790451234641,24.760472714186953,1296.4843893295806,3.722232647116406,0.7327541562772669,0,True,False,False,False,False,True
107.09269850507854,0.3234864955490699,20.360894726698945,1228.786222256576,4.7122070009153925,0.35359961980270715,0,True,False,False,False,False,True
134.3080640525443,0.3277079442211222,20.08584719198057,669.8725944044763,2.324585956656599,0.4258068179643306,0,True,False,False,False,True,False
149.64144147823123,0.3111092410127902,19.794593828619092,1079.6190972281365,4.954159948182827,0.41491790387942984,0,True,False,False,False,False,True
146.78027376484852,0.45737679970691775,6.398913426915185,485.2636108260266,1.4712255575565396,0.27816076998962647,0,False,False,True,False,False,True
157.64623155336636,0.393848509143773,40.43822787655779,2019.4585524042286,2.561822409744928,0.6228713179531884,0,False,True,False,False,True,False
193.79590696638968,0.623728970372773,16.555772827632815,1127.7454148973363,4.3750201759491745,0.7089264076460166,1,True,False,False,True,False,False
182.4754675099021,0.5449352383588723,24.424237105692484,1230.243334357868,3.522869777967717,0.6024670195782659,0,True,False,False,False,True,False
173.4730918832647,0.705234108607733,10.250137202347588,694.7734976872258,2.0906025892499387,0.6011947179471815,0,True,False,False,False,True,False
144.65442582900386,0.39061278052485476,17.828264922369147,567.9732998194037,4.828787854076938,0.4671116586651494,0,True,False,False,False,True,False
178.27301330788603,0.6093051445469695,16.89466896078606,1175.761292895224,3.2742090224184484,0.6924636698744989,0,True,False,False,False,False,True
175.93631327938084,0.3055392762971548,21.533800668567526,1494.0816546455756,3.9206938132427065,0.5665810266417458,0,True,False,False,True,False,False
215.1078264121435,0.2771885914930676,28.189254364284274,2522.7128715871904,3.514149444893711,0.7138626150666114,1,False,True,False,False,True,False
255.10882819263958,0.27492719209042726,39.72550227452279,3846.6620332334305,3.219009688550898,0.8650929966922519,1,False,True,False,False,True,False
123.85768731248835,0.3345767838592506,14.725157607751369,724.6024400748848,4.3099949665426935,0.3743683043146276,1,True,False,False,False,False,True
220.95412550145312,0.2652805011531454,26.0828818313578,3248.3486656316077,5.723683639146049,0.7272382416427657,1,False,True,False,False,True,False
69.57556064056246,0.6202695799364975,6.105400658256287,152.2018238549759,0.9519164322614596,0.21875515719403513,0,False,False,True,True,False,False
107.3114466064864,0.4595225371661199,20.410261211586132,682.7511659874359,2.662056252248264,0.28918539996092163,0,True,False,False,False,True,False
74.25782660738251,0.4523379852677667,2.7304704203573618,227.47584159620942,0.3857894578816575,0.1522381697119873,0,False,False,True,False,False,True
56.090193309949335,0.5808235474205223,2.2474470511485283,385.7656405881991,0.37612604770161984,0.16720537487684278,0,False,False,True,False,False,True
177.05038088228787,0.36084765336333613,14.133048507112768,994.521125120408,3.352374550421788,0.5598864141552974,0,True,False,False,True,False,False
244.04526517930748,0.24787378129751034,45.20987205760058,3029.1160484749807,3.2787185077415018,0.9193330805133932,1,False,True,False,False,True,False
66.46205132365048,0.5923662882537225,3.4493748068001606,416.27644076006715,1.3079855417117576,0.12532184281504744,0,False,False,True,False,False,True
170.75841941818572,0.3886632766119697,11.010653072828886,1331.5407863376656,3.8922865441986754,0.5133994249608587,0,True,False,False,False,True,False
121.48995340913137,0.5801877461815854,6.6318211724331615,105.84359884355314,1.8145182880877435,0.4234189004990633,0,False,False,True,False,False,True
136.3479894912813,0.532998846546329,4.470418202796923,217.41391698346416,0.9983426068823865,0.49431300324091343,0,False,False,True,False,False,True
120.70152942725908,0.8429569977487125,7.300543341910281,423.08712799259183,2.448237127030054,0.38842990789020987,0,False,False,True,False,False,True
123.59179535519887,0.7192443923995677,3.667196588946653,153.17121708319306,0.9592295862230847,0.49382143068790196,0,False,False,True,False,False,True
170.6444601597542,0.1123089919206193,25.02323542174903,3758.0590683617684,3.047278847547555,0.5583687992651082,0,False,True,False,False,True,False
85.65713259508192,0.6561073538385258,9.293807015302207,116.11557829381684,2.041438387573122,0.19869095705284542,0,False,False,True,True,False,False
112.0371252123721,0.5929697554684636,8.430041888094102,133.48997513813936,1.1218414034372024,0.3695348373413867,0,False,False,True,True,False,False
65.1371171263275,0.4272330236834188,3.215089378693042,231.42325995431938,0.5473741219574701,0.29164229799085084,0,False,False,True,True,False,False
214.22759098007595,0.2834807035036002,40.80048021056091,3315.2781483615927,2.7361353720525847,0.8113315244938817,0,False,True,False,False,True,False
81.32664765806103,0.4034073489500641,7.088547362817805,259.3122196356218,1.5702215552024157,0.3655390264901143,0,False,False,True,True,False,False
131.2077611008679,0.5618654128052119,8.601690970077048,418.02320704245244,2.295581501263176,0.4567275868739028,0,False,False,True,False,False,True
248.65742209139302,0.49398506679546583,41.03921416712486,1563.9244977243366,6.516240525475653,0.8551178547634583,1,False,True,False,False,True,False
271.85860862792265,0.34282343266713855,27.060149296548705,2999.919645652665,4.729617666545,0.9651753250828695,1,False,True,False,True,False,False
280.69728708702803,0.5559093143430458,44.62709143099393,2184.2461441959276,2.4875384623193764,0.7728212004418596,1,False,True,False,True,False,False
82.81600723536079,0.5156399641579777,2.430178493295867,367.7427936962993,0.7307133775938958,0.2042808185955107,0,False,False,True,False,False,True
159.55271512537752,0.32270476055289343,29.42817860495635,1512.8490689639007,2.4212768870898564,0.5617105368484377,0,False,True,False,False,True,False
185.34342767874728,0.24472044748410413,48.58935360087943,3678.1290684966316,5.916077273283394,0.5192231219995203,1,False,True,False,True,False,False
148.65631141144104,0.7234186144631904,6.78271989476548,132.78629385746487,1.8749392451281057,0.6106685913670769,0,False,False,True,False,False,True
196.07184721563172,0.20885625648907577,46.49198962700832,3898.6804573885297,2.440760790683222,0.7603222976442038,1,False,True,False,False,True,False
132.05521392557188,0.6008965675547122,7.41315707855878,354.41893693565066,1.733483914534307,0.38598950773872215,0,False,False,True,False,False,True
157.26400953015536,0.7662444617949009,21.895945425559837,1481.2415974554622,4.735463771384995,0.43357397369995443,0,True,False,False,True,False,False
220.31848207601865,0.17099712967604233,42.64088490922454,3805.4798201282106,3.521209319135979,0.7773970713402201,1,False,True,False,False,True,False
173.44102359513465,0.3354579797439896,14.594514953313062,826.1078525125735,2.3991842472303677,0.4504270233340259,0,True,False,False,False,True,False
73.3072811890835,0.8317423041845577,7.561499729680525,351.85133797543705,0.3968638429531147,0.2583374728550628,0,False,False,True,True,False,False
237.39429690605482,0.2107586360565529,49.88685380867036,3778.786814664627,2.2808100495165657,1.0,1,False,True,False,False,True,False
102.75636489994199,0.6312967735525765,3.37277093652152,166.9838978071954,0.09980391350807527,0.24167893469802332,0,False,False,True,False,False,True
149.90336072895371,0.5370031329742225,10.946948638119498,896.7550564555293,2.8050664562924577,0.4214639467669795,0,True,False,False,False,True,False
103.00624550517324,0.8088116891522431,5.743843699824347,264.28369815666645,2.6851698119994993,0.2816080101764105,0,False,False,True,True,False,False
251.03198671970864,0.12303153184098872,28.434043649216857,2192.1749237300305,6.654120374950571,0.746973622547377,1,False,True,False,False,True,False
261.9544326469862,0.22980164185423926,32.789293489555725,3614.133805693356,2.0082187855622484,0.7884506078432933,1,False,True,False,False,True,False
168.49137771508882,0.35270264297808346,17.180572869482837,1362.076142576597,3.2152937625349023,0.7335369674375165,1,True,False,False,True,False,False
78.1392982172163,0.7664295936659156,8.577824900616084,401.1394623528825,2.628577434808668,0.2667371213418239,0,False,False,True,True,False,False
184.77619375720897,0.22108732517373528,42.639067791242276,2269.2570334746097,2.3650179644981364,0.7068557264079085,1,False,True,False,False,True,False
185.32011543397735,0.7589204415467765,13.517492165111406,1249.379016724156,1.432115829966317,0.7376770940467641,0,True,False,False,False,False,True
262.53911911309734,0.14058211223185726,31.862666837676954,3061.659935709292,4.261012395517694,0.6947159608317384,1,False,True,False,False,True,False
252.97709145648787,0.4865917506293791,45.37680251689517,3693.630316507922,5.35793871469463,0.7663258315470967,1,False,True,False,False,True,False
103.49666734094441,0.5603622622299789,2.3015817993188223,423.227126846409,1.6872881223537628,0.25430207518216863,0,False,False,True,False,False,True
267.37502165704404,0.5314611967554945,47.16256316604756,2496.60623553266,3.335375037281662,0.6280173808654725,0,False,True,False,False,True,False
135.8761429838704,0.46093975089069184,4.607050740926323,481.6169060312343,0.054825209170518696,0.49551573195760457,0,False,False,True,True,False,False
160.29729992218083,0.16851045501816034,49.79722989868729,3878.4921549477654,4.687923128462829,0.5646932310021855,1,False,True,False,False,True,False
151.37862076361438,0.48163639819944976,10.92137693889749,723.9245877965895,2.7545900009842192,0.6368299005630991,0,True,False,False,False,True,False
271.17984685259717,0.5199988803021717,43.435248607798655,2842.6032868549355,3.6966141782785553,0.9513448889995191,1,False,True,False,False,True,False
149.3783975378172,0.8221574320761913,4.51703127148159,369.60701395358694,2.7474227500520167,0.2371680406641981,0,False,False,True,True,False,False
78.36079234171362,0.7804429888357549,4.610257212551572,108.30321284958569,0.12821881818585412,0.19100046817271144,0,False,False,True,True,False,False
114.23927373694465,0.6689402075843711,12.578147682038864,976.5264708322372,1.5560088207963108,0.31783618426523635,0,True,False,False,True,False,False
222.42769116151572,0.5182104614928198,30.307141041714782,1788.8959417015794,4.512328248813827,0.7925618911216297,1,False,True,False,False,True,False
270.44719519636556,0.3518541935420354,49.51984513536462,3014.815488535618,6.392079315224809,0.6362089538411126,1,False,True,False,True,False,False
190.54442990829526,0.6504676825089997,16.681793946014317,1092.2213993314404,1.7770942840072057,0.6895444177307701,1,True,False,False,True,False,False
274.4731897075927,0.43168126700734066,41.36813371246107,2528.010168029635,2.5911120603622995,0.993720846679673,1,False,True,False,False,True,False
268.96928069445846,0.5754093299582157,30.5127196784162,1964.903768893544,3.0494881479311537,0.8715457298096199,1,False,True,False,False,True,False
146.9615938904338,0.8264631919272907,7.877668562120205,379.8386132094113,0.3474692467103828,0.40997105112245946,0,False,False,True,True,False,False
225.55329139923583,0.4101206771344561,45.7287660071035,2770.3542966629857,4.38871063199768,0.8696602249198273,1,False,True,False,False,True,False
265.1954967092747,0.3251412419157629,40.71416001618208,3083.158004023526,4.655547481687638,0.7456283285773733,1,False,True,False,False,True,False
199.1129102934302,0.7101620440736005,20.44842103216069,1424.072988845683,3.247455159238074,0.7782806074555595,0,True,False,False,True,False,False
211.15699323054352,0.6444052517949935,19.287520663645875,1324.8069479798305,3.207745444241866,0.7947152303142295,0,True,False,False,False,False,True
92.59975194684282,0.6821976901694948,9.741942598669725,363.10615330904,2.798869876584682,0.3647346401291937,0,False,False,True,False,False,True
228.91237776261045,0.19658000420421637,43.98277137875513,3281.664047466361,4.3565413728706055,0.9447238193306027,1,False,True,False,False,True,False
206.73367728650172,0.19967274473559157,37.93233705380633,2532.7684943178606,4.061832436373406,0.6908054415643904,1,False,True,False,False,True,False
236.36787941616174,0.2801970200270556,46.3413637235278,3313.217710886388,2.4353560278865407,0.8499933461808619,1,False,True,False,False,True,False
104.54903404948357,0.5157995123819494,3.656456667064263,317.589244513987,2.5467716084282186,0.34368980826934775,0,False,False,True,False,False,True
74.55506259444911,0.455743843919391,8.498609441976493,237.1355859221803,1.711228474210925,0.21639619212915065,0,False,False,True,False,False,True
185.76348102828808,0.4411839595213281,13.603291498125785,943.7713390922452,1.3238149444627525,0.6720787248195116,0,True,False,False,False,True,False
122.88698044883411,0.5006318940672363,4.411704475670406,339.74919714879456,2.6707098653873125,0.37928983665010535,0,False,False,True,False,False,True
150.57557182617015,0.3894826601479022,37.55020494347956,2957.8195586321735,2.2725596371891315,0.5081750896333358,0,False,True,False,False,True,False
224.87984202619975,0.14355464473071702,30.414479640681023,3681.5647137147407,4.4369222083602144,0.7563986972012942,1,False,True,False,False,True,False
76.17511001344825,0.4951684875475238,6.993925895980145,431.7540600569498,2.7516617754745885,0.21343366720403578,0,False,False,True,False,False,True
194.8848006451591,0.4625555799666581,35.77145688455677,2280.47970946597,5.981503317075661,0.7230797953788952,1,False,True,False,True,False,False
297.8652374378612,0.2696101491958919,44.78210731241709,3003.4601767214085,4.722977243553747,0.8157569633741634,1,False,True,False,False,True,False
124.48250755299131,0.4312534707552054,5.567644360736814,108.00929189287504,1.16239939146527,0.34542902444541396,0,False,False,True,False,False,True
96.42039489521267,0.7308519227406733,6.953634538337239,292.1177035165423,0.6573781940124026,0.2240370770669439,0,False,False,True,False,False,True
239.465093193849,0.2902409427465179,37.117237923407686,1567.1691351123382,2.5306279274549777,0.8289344800837215,1,False,True,False,False,True,False
209.36665194906462,0.2498343419207454,40.328797777575446,3514.005546925596,6.8105105208251375,0.6741177407979946,1,False,True,False,False,True,False
242.7436198132182,0.355485371522531,42.016809330643426,3166.8288246439743,4.143821455573418,0.667263684701608,1,False,True,False,False,True,False
102.65030143614158,0.49384757741950336,15.36941791799147,833.6608906336926,1.55347280355276,0.38917533892830203,0,True,False,False,False,True,False
202.83572977314867,0.6504328495627143,24.080719530610523,992.3623035196258,4.4222044937434895,0.698867416763487,1,True,False,False,True,False,False
137.12953538445333,0.5486269432954389,24.050868337802353,1015.6765510770731,1.713664386253983,0.4607454360347554,0,True,False,False,False,False,True
134.21068624835118,0.49586810869513326,6.9130654095001445,230.32983360777948,1.6664918405088942,0.5254342805309489,0,False,False,True,False,False,True
124.83923214940698,0.47804654258321083,22.77108621837211,584.2643661558511,3.7215376550500885,0.46833127902164395,0,True,False,False,False,False,True
132.76751947812718,0.45955326793835816,7.918942612803228,415.6091378192537,0.42164138398662876,0.4192531294476374,0,False,False,True,False,False,True
101.8077165197561,0.7521676579785903,7.984128613595219,434.6123563043614,2.785790644591915,0.38098138518280444,0,False,False,True,True,False,False
136.75214644055376,0.3964352843448071,13.976219265078589,1196.19245030109,1.3708592432410796,0.5927954909623689,0,True,False,False,True,False,False
198.59698837347463,0.705786002175774,11.520697637047952,1291.8913237957292,2.929096000326174,0.6466511811659623,0,True,False,False,False,False,True
120.95078214966236,0.7491776375838326,20.611394127428987,1211.7779449909494,3.3307445862183314,0.5278153597076748,0,True,False,False,False,False,True
168.21223582574584,0.26419274980830265,43.02830893392059,1959.4616627697528,4.43606003460957,0.7502283654405905,1,False,True,False,False,True,False
129.85828324239182,0.3681851637337829,16.118344127609202,779.6363184932063,3.9120490311847895,0.4658633203505384,0,True,False,False,False,True,False
188.62184642155873,0.35334289542700137,44.36048736515758,2463.8839110032845,6.280005374465764,0.5281935681959178,1,False,True,False,False,True,False
130.51168513161775,0.8467023645439935,3.0947613326908545,127.88777033349179,1.163502808713283,0.4053084948579207,0,False,False,True,False,False,True
258.7044381392737,0.25799857056261366,45.91038991449642,3656.2240547457523,6.26106195600837,0.878630735245403,1,False,True,False,False,True,False
105.95937897516626,0.46230458425508075,19.35278792761232,563.1063691155463,3.691023944987696,0.3552134525385981,0,True,False,False,True,False,False
67.9599781440096,0.6376929276777412,4.250804974830733,283.0301329001727,2.3490006940416057,0.23942022673308336,0,False,False,True,True,False,False
95.68178045561352,0.5276766751144508,8.765338792790171,145.69485543655833,2.4839293905067548,0.4404378197080117,0,False,False,True,False,False,True
148.11815587938423,0.601153520691186,5.730026252222683,416.77424918550565,1.2748605571872913,0.40871837273205025,0,False,False,True,False,False,True
257.8613430766218,0.2254451582670524,38.68794710149986,3859.445278420923,2.502813660417222,0.8963493873728835,1,False,True,False,False,True,False
174.00552491761312,0.6268933755622308,22.911984053732425,846.1968866803277,2.400794724092876,0.6721459580792141,0,True,False,False,True,False,False
138.4807947030651,0.8966325982148733,3.850861138075272,261.6966568428156,2.6056710847483826,0.43652509035332554,0,False,False,True,False,False,True
101.66275918542753,0.8240907491399736,4.276803058437448,306.8837710774118,2.0555235398333416,0.23627918504562706,0,False,False,True,False,False,True
70.1463921053533,0.447820348011858,4.121668295974633,167.9036805571306,1.257408523326165,0.21328626986251548,0,False,False,True,False,False,True
175.78688365906567,0.13193988371545143,38.68311710848715,1911.498184248937,3.586944250139426,0.4818103621342425,1,False,True,False,False,True,False
227.29577819915653,0.5531167597175694,27.559177114580233,3379.4269692074454,5.717175869780972,0.6869986230945582,1,False,True,False,False,True,False
203.2801386146662,0.49704507638725154,20.423775696722615,510.55112245018984,4.4038075976272,0.7357403732726403,1,True,False,False,True,False,False
155.28227602882853,0.18029684752165429,43.65449096380681,3505.0956757071717,4.686702484215906,0.5440441885221561,1,False,True,False,False,True,False
121.92344190441467,0.8224854268200508,4.172403641419885,226.48604902533202,1.428967056620713,0.47761374855040334,0,False,False,True,False,False,True
148.28476608669612,0.37742878703941063,14.470102857906332,1125.4780604246614,2.491999342267452,0.542664536850965,0,True,False,False,False,False,True
119.57949669407455,0.6251384052207953,9.55367070676886,498.20438720634655,0.7575911689093334,0.3779969279704943,0,False,False,True,False,False,True
134.7269409962724,0.5709328843990755,3.648045428416319,480.8382606611695,2.957410978350915,0.34809260527833596,0,False,False,True,True,False,False
271.28558012210857,0.29106645441299395,32.94761684433209,1521.9430298698237,3.5090468483134685,0.9366529252074856,1,False,True,False,False,True,False
160.64383078071157,0.6105931610970416,16.04546966924105,1134.5564677415248,1.4829865435867204,0.4820358806020514,0,True,False,False,False,True,False
178.03971441621704,0.5065313986070601,36.131850619117614,2720.2938585843376,2.496147980473234,0.5795343385052519,0,False,True,False,False,True,False
244.27532553543057,0.5618324187748264,30.37889054060139,3068.6697469151823,6.987590655863375,0.7427609372897719,1,False,True,False,False,True,False
128.2705873893613,0.4211285787923837,14.654606736875461,899.1261004449661,1.81395197822125,0.5179604466171589,0,True,False,False,False,True,False
141.85216027705178,0.6025742768392033,2.3759400080249398,235.52520864193926,0.7170436039978301,0.2487404680195617,0,False,False,True,False,False,True
114.0380746644241,0.6712866634829778,8.804033826628777,396.3477073540871,1.9607603101332596,0.431646093150089,0,False,False,True,False,False,True
171.16674279608293,0.42127213829148535,17.338408821248787,633.3444673163704,2.166773802886344,0.5854687173564144,0,True,False,False,False,True,False
73.03866393858894,0.7318713693126935,4.313951222557345,247.74165203577292,0.35471517741642156,0.3321482058034508,0,False,False,True,True,False,False
203.86854641137174,0.308330235622108,18.65824109513425,1174.0378674249569,2.3557791013937948,0.5573051972131425,1,True,False,False,False,True,False
109.29795685508631,0.4282065138494709,14.234707513160803,1085.2968283343112,4.735911896578077,0.3597216308142498,0,True,False,False,False,False,True
269.6091536861668,0.2553576641557237,37.69871729766021,3375.82693954989,4.572448011560194,0.8559148493554809,1,False,True,False,True,False,False
156.02537189477252,0.6586813765181834,15.395797928654044,1036.1553862527362,2.774253381994011,0.5042661972223684,0,True,False,False,False,True,False
194.2418736063513,0.44456054524787914,36.88659015422801,3392.319148353604,6.3182052620857805,0.6492352433836257,1,False,True,False,True,False,False
92.68583287950895,0.7634384530698859,2.8892070382664947,112.1663523231872,2.6220410139261467,0.260996460290569,0,False,False,True,False,False,True
65.84480371899059,0.5556909699462922,2.497640732205528,429.08116868688256,1.2050906782793294,0.20866313587652932,0,False,False,True,False,False,True
133.94532342095508,0.4878360499779554,7.2066657724918795,346.0258519431245,1.5395696751294894,0.5703858840317318,0,False,False,True,True,False,False
147.32608830304918,0.4376507167992349,3.611250473706818,103.81734122689066,1.1275573955459377,0.6358085264462172,0,False,False,True,True,False,False
151.07131226523677,0.1262408550498638,36.41826482214601,2323.0765383534863,4.251181433363087,0.5274435883798445,1,False,True,False,False,True,False
